2024-12-23,0.021594279806500423
2024-12-24,0.0197140159467291
2024-12-26,0.018701919247304456
2024-12-27,0.017429882951816272
2024-12-30,0.017154435686756526
2024-12-31,0.017203938046949162
2025-01-02,0.016762745807461916
2025-01-03,0.018585857077822218
2025-01-06,0.019771457808135537
2025-01-07,0.023243901739756764
2025-01-08,0.025714396841464628
2025-01-10,0.024663230834122238
2025-01-13,0.0239313898279961
2025-01-14,0.021695861132651324
2025-01-15,0.0237050522173812
2025-01-16,0.023411935248265292
2025-01-17,0.025003063458799095
2025-01-21,0.02416430363388207
2025-01-22,0.024060969854158627
2025-01-23,0.02424582401575867
2025-01-24,0.024015865985239065
2025-01-27,0.03497346287156982
2025-01-28,0.03735712471227523
2025-01-29,0.033096081564134745
2025-01-30,0.03279928904046161
2025-01-31,0.029818165194057944
2025-02-03,0.03479855573745957
2025-02-04,0.03607404168660406
2025-02-05,0.03045304893721306
2025-02-06,0.034488445344247505
2025-02-07,0.029040306758653517
2025-02-10,0.03294713289699642
2025-02-11,0.028377430819402402
2025-02-12,0.02694892064507245
2025-02-13,0.029966258532658465
2025-02-14,0.029227180330875235
2025-02-18,0.025495795949746096
2025-02-19,0.024945865237908676
2025-02-20,0.022070744271690673
2025-02-21,0.031370233307535744
2025-02-24,0.03132737949604805
2025-02-25,0.031723672024399734
2025-02-26,0.029343295087238094
2025-02-27,0.03301314431783528
2025-02-28,0.03264247172008516
2025-03-03,0.04195865712082051
2025-03-04,0.04007834034748266
2025-03-05,0.03668998828824805
2025-03-06,0.036892850269610485
2025-03-07,0.03591636049541561
2025-03-10,0.04100913328099584
2025-03-11,0.03845973722457707
2025-03-12,0.04174465381949519
2025-03-13,0.04098392139586113
2025-03-14,0.04306261241642033
2025-03-17,0.039220448751015956
2025-03-18,0.04168208973702767
2025-03-19,0.03980582969872594
2025-03-20,0.040478152829887606
2025-03-21,0.0369520481274475
2025-03-24,0.04081223575338535
2025-03-25,0.03716726152715088
2025-03-26,0.0399501048894829
2025-03-27,0.03903242663797687
2025-03-28,0.038694267904807324
2025-03-31,0.03725971328228831
2025-04-01,0.03674959071317325
2025-04-02,0.03345244134534581
2025-04-03,0.04396885868082005
2025-04-04,0.05491348936907611
2025-04-07,0.05350371561116624
2025-04-08,0.05218714879885951
2025-04-09,0.07669163492754512
2025-04-10,0.07665690688912118
2025-04-11,0.07763266691542119
2025-04-14,0.0766555976975999
2025-04-15,0.07301254948430708
2025-04-16,0.07293257577159899
2025-04-17,0.06841268484406329
2025-04-21,0.06894516233257611
2025-04-22,0.06780158062402034
2025-04-23,0.06908617938904245
2025-04-24,0.06806686704928833
2025-04-25,0.06447219231380827
2025-04-28,0.06638729911527319
2025-04-29,0.06089033101185432
2025-04-30,0.059224738011092785
2025-05-01,0.05804819516274964
2025-05-02,0.056767832649945706
2025-05-05,0.05515765312429717
2025-05-06,0.053766477020516804
2025-05-07,0.05282365900029787
2025-05-08,0.05138386354572977
2025-05-09,0.0494532198685093
2025-05-12,0.052666312543523254
2025-05-13,0.05135319549022041
2025-05-14,0.050419174154292
2025-05-15,0.05098533142968283
2025-05-16,0.04985792079408805
2025-05-19,0.04790981511662972
2025-05-20,0.04504630146966342
2025-05-21,0.04419678845246749
2025-05-22,0.04192604756062004
2025-05-23,0.04167344924060908
2025-05-27,0.040768829143104264
2025-05-28,0.04333740152505738
2025-05-29,0.039652717776076055
2025-05-30,0.040868576241459294
2025-06-02,0.038346628405297865
2025-06-03,0.03903256421117264
2025-06-04,0.035234592156841556
2025-06-05,0.03739375833328976
2025-06-06,0.03720173993627448
2025-06-09,0.03617057538078023
2025-06-10,0.03622861463079238
2025-06-11,0.03283367151597641
2025-06-12,0.03232061798520239
2025-06-13,0.03287618443142755
2025-06-16,0.03399946066249006
2025-06-17,0.030613844269747236
2025-06-18,0.029712543029891757
2025-06-20,0.028872082448236372
2025-06-23,0.027004030561982004
2025-06-24,0.02558200034991136
2025-06-25,0.028204359853930022
2025-06-26,0.027719455411487386
2025-06-27,0.027283910136090495
2025-06-30,0.02643871189435664
2025-07-01,0.02641159118624038
2025-07-02,0.024944159992446226
2025-07-03,0.026130471907406385
2025-07-07,0.025794916777812385
2025-07-08,0.025048042946231544
2025-07-09,0.02378118774824464
2025-07-10,0.01926729388013522
2025-07-11,0.02272391273411943
2025-07-14,0.02206499718775962
2025-07-15,0.022208582402587072
2025-07-16,0.01801614953694393
2025-07-17,0.020952364356983437
2025-07-18,0.019826730669844465
2025-07-21,0.018650028086252886
2025-07-22,0.019706107308472477
2025-07-23,0.014807748789578766
2025-07-24,0.019346725137936505
2025-07-25,0.018826330814663016
2025-07-28,0.019102926325432864
2025-07-29,0.015818425444726305
2025-07-30,0.013514982711874585
2025-07-31,0.013947644257509518
2025-08-01,0.02025639955472084
2025-08-04,0.018246961460794964
2025-08-05,0.01952813106857511
2025-08-06,0.019214813193537007
2025-08-07,0.017814123699645003
2025-08-08,0.019928759369609972
2025-08-11,0.01859519851665653
2025-08-12,0.01732029250481239
2025-08-13,0.019449689023536835
2025-08-14,0.01670331726667859
2025-08-15,0.01915334272931548
2025-08-18,0.015830697209872787
2025-08-19,0.019224343475519493
2025-08-20,0.02026760272613174
2025-08-21,0.01817571072145912
2025-08-22,0.019350930552935332
2025-08-25,0.02012397618045116
2025-08-26,0.02101482648345451
2025-08-27,0.018170187338932886
2025-08-28,0.01750385339027278
2025-08-29,0.018814440239021017
2025-09-02,0.01489627525370813
2025-09-03,0.01819333073344969
2025-09-04,0.018106067827919514
2025-09-05,0.01630639037736344
2025-09-08,0.016806564658908486
2025-09-09,0.01800871654750899
2025-09-10,0.01588534025190493
2025-09-11,0.017336489897941135
2025-09-12,0.0194788639031084
2025-09-15,0.0178110499879047
2025-09-16,0.018057799915164516
2025-09-17,0.01706336192492237
2025-09-18,0.014888798387006179
2025-09-19,0.017594800310061286
2025-09-22,0.018489887059608835
2025-09-23,0.017174326433924116
2025-09-24,0.01835593764482134
2025-09-25,0.018297602392276097
2025-09-26,0.017514923777292107
2025-09-29,0.017084489365108754
2025-09-30,0.01527378003660933
2025-10-01,0.016117718369426
2025-10-02,0.014682229775309667
2025-10-03,0.013973514941355923
2025-10-06,0.014793758424910496
2025-10-07,0.013251523977764051
2025-10-08,0.014810520019016324
2025-10-09,0.014617604923457499
2025-10-10,0.022122671218558886
2025-10-13,0.02325404672457083
2025-10-14,0.021215435007299707
2025-10-15,0.022628966458535744
2025-10-16,0.02302449997818724
2025-10-17,0.022581372731500068
2025-10-20,0.020652562136982716
2025-10-21,0.021659329185326717
2025-10-22,0.01956204208296284
2025-10-23,0.019268918924774555
2025-10-24,0.019560906548098413
2025-10-27,0.022500003394128335
2025-10-28,0.022839038157788306
2025-10-29,0.022966313814972494
2025-10-30,0.02175569096367206
2025-10-31,0.02210741408687425
2025-11-03,0.02246178922715565
2025-11-04,0.023091132158227987
2025-11-05,0.02150502232544172
2025-11-06,0.023236734171861326
2025-11-07,0.02554339406796575
2025-11-10,0.027903510008436022
2025-11-11,0.02656519844436299
2025-11-12,0.02604237824892549
2025-11-13,0.027875691690546992
2025-11-14,0.02543869365361808
2025-11-17,0.027280616808941872
2025-11-18,0.025081634406097758
2025-11-19,0.027167074507137838
2025-11-20,0.02765598672583968
2025-11-21,0.024509464237843948
2025-11-24,0.025250587888640517
2025-11-25,0.02453703620622923
2025-11-26,0.023991114553110447
2025-11-28,0.023262461309955646
2025-12-01,0.02258969109351946
2025-12-02,0.021968449501862403
2025-12-03,0.021299823938619043
2025-12-04,0.02325147286558897
2025-12-05,0.021291503667046366
2025-12-08,0.01977180539719919
2025-12-09,0.01919045972284757
2025-12-10,0.01814034231922011
2025-12-11,0.018217510260740748
2025-12-12,0.018600707771206187
2025-12-15,0.019835289887979474
2025-12-16,0.018037936912815893
2025-12-17,0.01839984769351944
2025-12-18,0.020006205125055205
2025-12-19,0.019808058773721538
2025-12-22,0.019106463938785442
2025-12-23,0.020107435528457576
2025-12-24,0.021302599711406377
2025-12-26,0.018920522069070755
2025-12-29,0.019222923502826287
2025-12-30,0.0180125274467063
2025-12-31,0.01761429244270999
2026-01-02,0.01633640199473499
2026-01-05,0.01641195333531088
2026-01-06,0.015614323638528873
2026-01-07,0.016908467192300106
2026-01-08,0.015151039530449044
2026-01-09,0.01601553966157322
2026-01-12,0.014707812059183537
2026-01-13,0.013506286984247126
2026-01-14,0.01390754856557941
2026-01-15,0.01377549712032536
2026-01-16,0.013380749638551997
2026-01-20,0.01776168665641008
2026-01-21,0.0197795882476681
2026-01-22,0.018818267721547863
2026-01-23,0.016495618518906276
2026-01-26,0.017061450480744533
2026-01-27,0.017069956112519477
2026-01-28,0.01852039733797066
2026-01-29,0.01645347123274069
2026-01-30,0.01603126035003462
2026-02-02,0.016199805720174962
2026-02-03,0.01666081711130479
2026-02-04,0.016862572898485584
2026-02-05,0.017825769153066256
2026-02-06,0.0213192966177052
2026-02-09,0.023896917430881758
2026-02-10,0.021520333528020134
2026-02-11,0.020337768439045813
2026-02-12,0.021738393982891967
2026-02-13,0.023540792844718085
2026-02-17,0.02342609836803814
2026-02-18,0.022291158662001837
2026-02-19,0.01887066014905953
2026-02-20,0.019044055225035474
2026-02-23,0.018527525394894922
2026-02-24,0.018039194960823256
2026-02-25,0.01749542765969953
2026-02-26,0.020046725171416157
2026-02-27,0.019965378561518653
2026-03-02,0.021005050074607765
2026-03-03,0.02051480522751618
2026-03-04,0.019239533860302614
2026-03-05,0.019139010749016323
2026-03-06,0.01928274753913054
2026-03-09,0.020522923674334285
2026-03-10,0.018873185014713918
2026-03-11,0.018625483416235555
2026-03-12,0.0185801494626025
2026-03-13,0.0194030585332399
2026-03-16,0.018527525524106126
2026-03-17,0.018111045381939615
2026-03-18,0.018259978725704763
2026-03-19,0.01791832976893761
2026-03-20,0.018511252240105153
2026-03-23,0.019329227328464055
2026-03-24,0.018078486267297193
2026-03-25,0.018119441096942024
2026-03-26,0.020420562119118853
2026-03-27,0.02078187550399105
2026-03-30,0.020213719510046243
2026-03-31,0.024676140413133478
2026-04-01,0.023035972409227
2026-04-02,0.022328782103334804
2026-04-06,0.022098233232819942
2026-04-07,0.021493031179501174
2026-04-08,0.02120333617984598
2026-04-09,0.021061187524380177
2026-04-10,0.020781548071748267
2026-04-13,0.021204556654302084
2026-04-14,0.02235600773480502
2026-04-15,0.02125434872851548
2026-04-16,0.020686898806516182
2026-04-17,0.02033935435608525
2026-04-20,0.019738063269328848
2026-04-21,0.019259366153652837
2026-04-22,0.019316068605882114
2026-04-23,0.019131755663118314
2026-04-24,0.020155194225007035
2026-04-27,0.021053312873501897
2026-04-28,0.020098189162029535
2026-04-29,0.01958658413266592
2026-04-30,0.019696322897886656
2026-05-01,0.019099173748748283
2026-05-04,0.018519984970832827
2026-05-05,0.017959359692220775
2026-05-06,0.019827756660363946
2026-05-07,0.019341434297893284
2026-05-08,0.01863635976333261
2026-05-11,0.01865380268994305
2026-05-12,0.018131842418985175
2026-05-13,0.019205722865796086
2026-05-14,0.020213305685038544
2026-05-15,0.021037044093026046
2026-05-18,0.019959041852672887
2026-05-19,0.019167760463389617
2026-05-20,0.01941350646622303
2026-05-21,0.018330340964607932
2026-05-22,0.017768125557569923
2026-05-26,0.018145447791020043
2026-05-27,0.016956991280417586
2026-05-28,0.016535755042502265
2026-05-29,0.01633655614790639
2026-06-01,0.01755343647503914
2026-06-02,0.017950368646262163
2026-06-03,0.017641342641971012
2026-06-04,0.01813523253142731
2026-06-05,0.023206613127210993
2026-06-08,0.02233063668741974
2026-06-09,0.022419622647086673
2026-06-10,0.023221969623108515
2026-06-11,0.022407285914927102
2026-06-12,0.021449431204095683
2026-06-15,0.02297485493939103
2026-06-16,0.022397071326163188
2026-06-17,0.022393756221714287
2026-06-18,0.02238967384545333
2026-06-22,0.021661335890446567
2026-06-23,0.021837013177223336
2026-06-24,0.02177718438807885
2026-06-25,0.02172344360883016
2026-06-26,0.02207724319136323
2026-06-29,0.02083621522464244
2026-06-30,0.02088883223746461
2026-07-01,0.020686474090142758
2026-07-02,0.02035459303753488
2026-07-06,0.02045984131836641
2026-07-07,0.019613498805893755
2026-07-08,0.019522954599740176
2026-07-09,0.01909795524489383
2026-07-10,0.02008510561069835
2026-07-13,0.01932054736596479
2026-07-14,0.020984125429541315
2026-07-15,0.02081892246700614
2026-07-16,0.021013136391134914
2026-07-17,0.02113936125453225
2026-07-20,0.01976573433744297
2026-07-21,0.01958054160280304
2026-07-22,0.019731764606630377
